target_id	tpm
lcl|NC_002516.2_cds_NP_249002.1_312	13.7748
lcl|NC_002516.2_cds_NP_249003.1_313	101.624
lcl|NC_002516.2_cds_NP_249004.1_314	16.5621
lcl|NC_002516.2_cds_NP_249005.1_315	20.6625
lcl|NC_002516.2_cds_NP_249006.1_316	187.631
lcl|NC_002516.2_cds_NP_249007.1_317	65.5033
lcl|NC_002516.2_cds_NP_249008.1_318	48.6291
lcl|NC_002516.2_cds_NP_249009.1_319	84.4103
lcl|NC_002516.2_cds_NP_249010.1_320	44.707
lcl|NC_002516.2_cds_NP_249011.1_321	14.9466
lcl|NC_002516.2_cds_NP_249012.1_322	7.7546
lcl|NC_002516.2_cds_NP_249013.1_323	7.96578
lcl|NC_002516.2_cds_NP_249014.1_324	7.52538
lcl|NC_002516.2_cds_NP_249015.1_325	6.4253
lcl|NC_002516.2_cds_NP_249016.1_326	16.6924
lcl|NC_002516.2_cds_NP_249017.1_327	5.00873
lcl|NC_002516.2_cds_NP_249018.1_328	12.196
lcl|NC_002516.2_cds_NP_249019.1_329	8.19429
lcl|NC_002516.2_cds_NP_249020.1_330	675.021
lcl|NC_002516.2_cds_NP_249021.1_331	112.676
lcl|NC_002516.2_cds_NP_249022.1_332	30.6722
lcl|NC_002516.2_cds_NP_249023.1_333	96.5981
lcl|NC_002516.2_cds_NP_249024.1_334	17.5499
lcl|NC_002516.2_cds_NP_249025.1_335	25.8438
lcl|NC_002516.2_cds_NP_249026.1_336	81.4634
lcl|NC_002516.2_cds_NP_249027.1_337	685.635
lcl|NC_002516.2_cds_NP_249028.1_338	128.977
lcl|NC_002516.2_cds_NP_249029.1_339	30.9013
lcl|NC_002516.2_cds_NP_249030.1_340	25.9341
lcl|NC_002516.2_cds_NP_249031.1_341	41.9116
lcl|NC_002516.2_cds_NP_249032.1_342	61.8747
lcl|NC_002516.2_cds_NP_249033.1_343	83.2811
lcl|NC_002516.2_cds_NP_249034.1_344	40.0285
lcl|NC_002516.2_cds_NP_249035.1_345	6.447
lcl|NC_002516.2_cds_NP_249036.1_346	14.2318
lcl|NC_002516.2_cds_NP_249037.1_347	18.0583
lcl|NC_002516.2_cds_NP_249038.1_348	4.52858
lcl|NC_002516.2_cds_NP_249039.1_349	18.9989
lcl|NC_002516.2_cds_NP_249040.1_350	7.19871
lcl|NC_002516.2_cds_NP_249041.1_351	41.4221
lcl|NC_002516.2_cds_NP_249042.1_352	66.3372
lcl|NC_002516.2_cds_NP_249043.1_353	20.5202
lcl|NC_002516.2_cds_NP_249044.1_354	58.6802
lcl|NC_002516.2_cds_NP_249045.1_355	23.5501
lcl|NC_002516.2_cds_NP_249046.1_356	48.3067
lcl|NC_002516.2_cds_NP_249047.1_357	30.4698
lcl|NC_002516.2_cds_NP_249048.1_358	97.1464
lcl|NC_002516.2_cds_NP_249049.1_359	31.3208
lcl|NC_002516.2_cds_NP_249050.1_360	1334.8
lcl|NC_002516.2_cds_NP_249051.1_361	32.5838
lcl|NC_002516.2_cds_NP_249052.1_362	27.6534
lcl|NC_002516.2_cds_NP_249053.1_363	2205.31
lcl|NC_002516.2_cds_NP_249054.1_364	115.835
lcl|NC_002516.2_cds_NP_249055.1_365	7.48013
lcl|NC_002516.2_cds_NP_249056.1_366	18.0131
lcl|NC_002516.2_cds_NP_249057.1_367	18.2171
lcl|NC_002516.2_cds_NP_249058.1_368	89.2483
lcl|NC_002516.2_cds_YP_008719732.1_369	149.74
lcl|NC_002516.2_cds_NP_249059.1_370	31.1455
lcl|NC_002516.2_cds_NP_249061.1_371	20.8928
lcl|NC_002516.2_cds_NP_249062.1_372	10.1793
lcl|NC_002516.2_cds_NP_249063.1_373	20.3671
lcl|NC_002516.2_cds_NP_249064.1_374	74.8825
lcl|NC_002516.2_cds_NP_249065.1_375	72.3779
lcl|NC_002516.2_cds_NP_249066.1_376	88.9412
lcl|NC_002516.2_cds_NP_249067.1_377	599.331
lcl|NC_002516.2_cds_NP_249068.1_378	31.5633
lcl|NC_002516.2_cds_NP_249069.1_379	23.8921
lcl|NC_002516.2_cds_NP_249070.1_380	66.4849
lcl|NC_002516.2_cds_NP_249071.1_381	230.727
lcl|NC_002516.2_cds_NP_249072.1_382	30.8018
lcl|NC_002516.2_cds_NP_249073.1_383	60.6427
lcl|NC_002516.2_cds_NP_249074.1_384	18.3995
lcl|NC_002516.2_cds_NP_249075.1_385	64.9909
lcl|NC_002516.2_cds_NP_249076.1_386	54.7213
lcl|NC_002516.2_cds_NP_249077.1_387	8.99722
lcl|NC_002516.2_cds_NP_249078.1_388	165.761
lcl|NC_002516.2_cds_NP_249079.1_389	147.466
lcl|NC_002516.2_cds_NP_249080.1_390	32.439
lcl|NC_002516.2_cds_NP_249081.1_391	30.2748
lcl|NC_002516.2_cds_NP_249082.1_392	33.382
lcl|NC_002516.2_cds_NP_249083.1_393	96.5285
lcl|NC_002516.2_cds_NP_249084.1_394	77.1195
lcl|NC_002516.2_cds_NP_249085.1_395	152.063
lcl|NC_002516.2_cds_NP_249086.1_396	80.4824
lcl|NC_002516.2_cds_NP_249087.1_397	67.8343
lcl|NC_002516.2_cds_NP_249088.1_398	34.8133
lcl|NC_002516.2_cds_NP_249089.1_399	204.355
lcl|NC_002516.2_cds_NP_249090.1_400	25.5968
lcl|NC_002516.2_cds_NP_249091.1_401	14.4324
lcl|NC_002516.2_cds_NP_249092.1_402	30.9171
lcl|NC_002516.2_cds_NP_249093.1_403	58.8726
lcl|NC_002516.2_cds_NP_249094.1_404	69.454
lcl|NC_002516.2_cds_NP_249095.1_405	62.3423
lcl|NC_002516.2_cds_NP_249096.1_406	151.125
lcl|NC_002516.2_cds_NP_249097.1_407	38.21
lcl|NC_002516.2_cds_NP_249098.1_408	147.916
lcl|NC_002516.2_cds_NP_249099.1_409	1281.4
lcl|NC_002516.2_cds_NP_249100.1_410	481.653
lcl|NC_002516.2_cds_NP_249101.1_411	212.674
lcl|NC_002516.2_cds_NP_249102.1_412	69.5962
lcl|NC_002516.2_cds_NP_249103.1_413	64.6083
lcl|NC_002516.2_cds_NP_249104.1_414	48.1604
lcl|NC_002516.2_cds_NP_249105.1_415	45.2764
lcl|NC_002516.2_cds_NP_249106.1_416	68.1067
lcl|NC_002516.2_cds_NP_249107.1_417	30.0196
lcl|NC_002516.2_cds_NP_249108.1_418	19.2945
lcl|NC_002516.2_cds_NP_249109.1_419	12.5049
